county_fips,state,county,status,source,established
47087,TN,Jackson County,Reported,Literature,False
47089,TN,Jefferson County,No records,,False
47091,TN,Johnson County,Reported,Literature,False
47093,TN,Knox County,Reported,Literature,False
47095,TN,Lake County,No records,,False
47097,TN,Lauderdale County,No records,,False
47099,TN,Lawrence County,Reported,Literature,False
47101,TN,Lewis County,Established,Literature,True
47103,TN,Lincoln County,Established,Literature,True
47105,TN,Loudon County,Reported,Literature,False
47111,TN,Macon County,No records,,False
47113,TN,Madison County,Established,Literature,True
47115,TN,Marion County,Established,Literature,True
47117,TN,Marshall County,Established,Literature,True
47119,TN,Maury County,Established,ArboNET Data,True
47107,TN,McMinn County,Reported,Literature,False
47109,TN,McNairy County,Reported,Literature,False
47121,TN,Meigs County,Established,ArboNET Data,True
47123,TN,Monroe County,Reported,Literature,False
47125,TN,Montgomery County,Established,Literature,True
47127,TN,Moore County,No records,,False
47129,TN,Morgan County,Reported,Literature,False
47131,TN,Obion County,Reported,ArboNET Data,False
47133,TN,Overton County,Reported,Literature,False
47135,TN,Perry County,Reported,Literature,False
47137,TN,Pickett County,No records,,False
47139,TN,Polk County,Reported,Literature,False
47141,TN,Putnam County,Reported,Literature,False
47143,TN,Rhea County,Established,ArboNET Data,True
47145,TN,Roane County,Established,Literature,True
47147,TN,Robertson County,Established,Literature,True
47149,TN,Rutherford County,Established,Literature,True
47151,TN,Scott County,Established,Literature,True
47153,TN,Sequatchie County,Established,ArboNET Data,True
47155,TN,Sevier County,Established,Literature,True
47157,TN,Shelby County,Established,Literature,True
47159,TN,Smith County,Established,Literature,True
47161,TN,Stewart County,Established,Literature,True
47163,TN,Sullivan County,Reported,Literature,False
47165,TN,Sumner County,Established,Literature,True
47167,TN,Tipton County,Reported,Literature,False
47169,TN,Trousdale County,Reported,Literature,False
47171,TN,Unicoi County,No records,,False
47173,TN,Union County,Established,Literature,True
47175,TN,VanBuren County,Reported,Literature,False
47177,TN,Warren County,Reported,Literature,False
47179,TN,Washington County,No records,,False
47181,TN,Wayne County,Reported,Literature,False
47183,TN,Weakley County,Reported,Literature,False
47185,TN,White County,Reported,Literature,False
47187,TN,Williamson County,Established,Literature,True
47189,TN,Wilson County,Established,Literature,True
48001,TX,Anderson County,Established,Literature,True
48003,TX,Andrews County,No records,,False
48005,TX,Angelina County,Established,Literature,True
48007,TX,Aransas County,Reported,Literature,False
48009,TX,Archer County,Established,Literature,True
48011,TX,Armstrong County,No records,,False
48013,TX,Atascosa County,Reported,Literature,False
48015,TX,Austin County,Established,Literature,True
48017,TX,Bailey County,Reported,Literature,False
48019,TX,Bandera County,Reported,Literature,False
48021,TX,Bastrop County,Established,Literature,True
48023,TX,Baylor County,Reported,Literature,False
48025,TX,Bee County,Established,Literature,True
48027,TX,Bell County,Established,Literature,True
48029,TX,Bexar County,Established,Literature,True
48031,TX,Blanco County,Established,Literature,True
48033,TX,Borden County,No records,,False
48035,TX,Bosque County,Established,Literature,True
48037,TX,Bowie County,Established,Literature,True
48039,TX,Brazoria County,Established,Literature,True
48041,TX,Brazos County,Established,Literature,True
48043,TX,Brewster County,No records,,False
48045,TX,Briscoe County,No records,,False
48047,TX,Brooks County,Reported,Literature,False
48049,TX,Brown County,Established,Literature,True
48051,TX,Burleson County,Reported,Literature,False
48053,TX,Burnet County,Established,Literature,True
48055,TX,Caldwell County,Established,Literature,True
48057,TX,Calhoun County,Reported,Literature,False
48059,TX,Callahan County,Reported,Literature,False
48061,TX,Cameron County,Established,Literature,True
48063,TX,Camp County,Reported,Literature,False
48065,TX,Carson County,No records,,False
48067,TX,Cass County,Established,Literature,True
48069,TX,Castro County,No records,,False
48071,TX,Chambers County,Reported,Literature,False
48073,TX,Cherokee County,Established,Literature,True
48075,TX,Childress County,No records,,False
48077,TX,Clay County,Established,Literature,True
48079,TX,Cochran County,No records,,False
48081,TX,Coke County,No records,,False
48083,TX,Coleman County,Established,Literature,True
48085,TX,Collin County,Reported,Literature,False
48087,TX,Collingsworth County,Reported,Literature,False
48089,TX,Colorado County,Established,Literature,True
48091,TX,Comal County,Established,Literature,True
48093,TX,Comanche County,Established,Literature,True
48095,TX,Concho County,No records,,False
48097,TX,Cooke County,Established,Literature,True
48099,TX,Coryell County,Established,Literature,True
48101,TX,Cottle County,No records,,False
48103,TX,Crane County,No records,,False
48105,TX,Crockett County,Reported,Literature,False
48107,TX,Crosby County,No records,,False
48109,TX,Culberson County,No records,,False
48111,TX,Dallam County,Reported,Literature,False
48113,TX,Dallas County,Established,Literature,True
48115,TX,Dawson County,No records,,False
48117,TX,DeafSmith County,No records,,False
48119,TX,Delta County,Reported,Literature,False
48121,TX,Denton County,Established,Literature,True
48123,TX,DeWitt County,Established,Literature,True
48125,TX,Dickens County,No records,,False
48127,TX,Dimmit County,Reported,Literature,False
48129,TX,Donley County,No records,,False
48131,TX,Duval County,Reported,Literature,False
48133,TX,Eastland County,Established,Literature,True
48135,TX,Ector County,No records,,False
48137,TX,Edwards County,Established,Literature,True
48139,TX,Ellis County,Established,Literature,True
48141,TX,ElPaso County,No records,,False
48143,TX,Erath County,Established,Literature,True
48145,TX,Falls County,Established,Literature,True
48147,TX,Fannin County,Established,Literature,True
48149,TX,Fayette County,Reported,Literature,False
48151,TX,Fisher County,No records,,False
48153,TX,Floyd County,No records,,False
48155,TX,Foard County,No records,,False
48157,TX,Fort Bend County,Reported,Literature,False
48159,TX,Franklin County,Established,Literature,True
48161,TX,Freestone County,Reported,Literature,False
48163,TX,Frio County,Established,Literature,True
48165,TX,Gaines County,No records,,False
48167,TX,Galveston County,Reported,Literature,False
48169,TX,Garza County,No records,,False
48171,TX,Gillespie County,Established,Literature,True
48173,TX,Glasscock County,No records,,False
48175,TX,Goliad County,Reported,Literature,False
48177,TX,Gonzales County,No records,,False
48179,TX,Gray County,No records,,False
48181,TX,Grayson County,Established,Literature,True
48183,TX,Gregg County,Reported,Literature,False
48185,TX,Grimes County,Established,ArboNET Data,True
48187,TX,Guadalupe County,Established,Literature,True
48189,TX,Hale County,No records,,False
48191,TX,Hall County,No records,,False
48193,TX,Hamilton County,Established,Literature,True
48195,TX,Hansford County,No records,,False
48197,TX,Hardeman County,No records,,False
48199,TX,Hardin County,Established,Literature,True
48201,TX,Harris County,Reported,Literature,False
48203,TX,Harrison County,Established,Literature,True
48205,TX,Hartley County,Reported,Literature,False
48207,TX,Haskell County,Reported,Literature,False
48209,TX,Hays County,Reported,Literature,False
48211,TX,Hemphill County,No records,,False
48213,TX,Henderson County,Established,Literature,True
48215,TX,Hidalgo County,Established,Literature,True
48217,TX,Hill County,Established,Literature,True
48219,TX,Hockley County,No records,,False
48221,TX,Hood County,Established,Literature,True
48223,TX,Hopkins County,Established,Literature,True
48225,TX,Houston County,Established,Literature,True
48227,TX,Howard County,No records,,False
48229,TX,Hudspeth County,No records,,False
48231,TX,Hunt County,Established,Literature,True
48233,TX,Hutchinson County,No records,,False
48235,TX,Irion County,No records,,False
48237,TX,Jack County,Established,Literature,True
48239,TX,Jackson County,Reported,Literature,False
48241,TX,Jasper County,Established,Literature,True
48243,TX,Jeff Davis County,No records,,False
48245,TX,Jefferson County,Established,Literature,True
48247,TX,Jim Hogg County,Reported,Literature,False
48249,TX,Jim Wells County,Reported,Literature,False
48251,TX,Johnson County,Established,Literature,True
48253,TX,Jones County,No records,,False
48255,TX,Karnes County,Established,Literature,True
48257,TX,Kaufman County,Established,Literature,True
48259,TX,Kendall County,Established,Literature,True
48261,TX,Kenedy County,Reported,Literature,False
48263,TX,Kent County,No records,,False
48265,TX,Kerr County,Established,Literature,True
48267,TX,Kimble County,Established,Literature,True
48269,TX,King County,No records,,False
48271,TX,Kinney County,Established,Literature,True
48273,TX,Kleberg County,Established,Literature,True
48275,TX,Knox County,Reported,Literature,False
48283,TX,La Salle County,Reported,Literature,False
48277,TX,Lamar County,Established,Literature,True
48279,TX,Lamb County,No records,,False
48281,TX,Lampasas County,Established,Literature,True
48285,TX,Lavaca County,Established,Literature,True
48287,TX,Lee County,Reported,Literature,False
48289,TX,Leon County,Established,Literature,True
48291,TX,Liberty County,Established,Literature,True
48293,TX,Limestone County,Reported,Literature,False
48295,TX,Lipscomb County,Established,Literature,True
48297,TX,Live Oak County,Established,Literature,True
48299,TX,Llano County,Established,Literature,True
48301,TX,Loving County,No records,,False
48303,TX,Lubbock County,Reported,Literature,False
48305,TX,Lynn County,No records,,False
48313,TX,Madison County,Established,Literature,True
48315,TX,Marion County,Established,ArboNET Data,True
48317,TX,Martin County,No records,,False
48319,TX,Mason County,Established,Literature,True
48321,TX,Matagorda County,Reported,Literature,False
48323,TX,Maverick County,Established,Literature,True
48307,TX,McCulloch County,Reported,Literature,False
48309,TX,McLennan County,Established,Literature,True
48311,TX,McMullen County,Reported,Literature,False
48325,TX,Medina County,Established,Literature,True
48327,TX,Menard County,Reported,Literature,False
48329,TX,Midland County,Reported,Literature,False
48331,TX,Milam County,Reported,Literature,False
48333,TX,Mills County,Established,Literature,True
48335,TX,Mitchell County,Reported,Literature,False
48337,TX,Montague County,Established,Literature,True
48339,TX,Montgomery County,Established,Literature,True
48341,TX,Moore County,No records,,False
48343,TX,Morris County,Established,Literature,True
48345,TX,Motley County,No records,,False
48347,TX,Nacogdoches County,Reported,Literature,False
48349,TX,Navarro County,Established,Literature,True
48351,TX,Newton County,Established,Literature,True
48353,TX,Nolan County,Established,Literature,True
48355,TX,Nueces County,Reported,Literature,False
48357,TX,Ochiltree County,Reported,Literature,False
48359,TX,Oldham County,No records,,False
48361,TX,Orange County,No records,,False
48363,TX,Palo Pinto County,Established,Literature,True
48365,TX,Panola County,Reported,Literature,False
48367,TX,Parker County,Established,Literature,True
48369,TX,Parmer County,No records,,False
48371,TX,Pecos County,No records,,False
48373,TX,Polk County,Established,Literature,True
48375,TX,Potter County,No records,,False
48377,TX,Presidio County,No records,,False
48379,TX,Rains County,Established,Literature,True
48381,TX,Randall County,Reported,Literature,False
48383,TX,Reagan County,No records,,False
48385,TX,Real County,Established,Literature,True
48387,TX,Red River County,Established,Literature,True
48389,TX,Reeves County,No records,,False
48391,TX,Refugio County,Established,Literature,True
48393,TX,Roberts County,No records,,False
48395,TX,Robertson County,Reported,Literature,False
48397,TX,Rockwall County,Reported,Literature,False
48399,TX,Runnels County,No records,,False
48401,TX,Rusk County,Established,Literature,True
48403,TX,Sabine County,Established,ArboNET Data,True
48405,TX,San Augustine County,Reported,Literature,False
48407,TX,San Jacinto County,Established,Literature,True
48409,TX,San Patricio County,Established,Literature,True
48411,TX,San Saba County,Established,Literature,True
48413,TX,Schleicher County,Reported,Literature,False
48415,TX,Scurry County,No records,,False
48417,TX,Shackelford County,Reported,Literature,False
48419,TX,Shelby County,Established,Literature,True
48421,TX,Sherman County,No records,,False
48423,TX,Smith County,Established,Literature,True
48425,TX,Somervell County,Reported,ArboNET Data,False
48427,TX,Starr County,Established,Literature,True
48429,TX,Stephens County,Established,Literature,True
48431,TX,Sterling County,No records,,False
48433,TX,Stonewall County,Reported,Literature,False
48435,TX,Sutton County,Established,Literature,True
48437,TX,Swisher County,No records,,False
48439,TX,Tarrant County,Established,Literature,True
48441,TX,Taylor County,Reported,Literature,False
48443,TX,Terrell County,No records,,False
48445,TX,Terry County,No records,,False
48447,TX,Throckmorton County,Reported,Literature,False
48449,TX,Titus County,Established,Literature,True
48451,TX,Tom Green County,Reported,Literature,False
48453,TX,Travis County,Established,Literature,True
48455,TX,Trinity County,Established,Literature,True
48457,TX,Tyler County,Established,Literature,True
48459,TX,Upshur County,Reported,Literature,False
48461,TX,Upton County,No records,,False
48463,TX,Uvalde County,Established,Literature,True
48465,TX,Val Verde County,Established,Literature,True
48467,TX,Van Zandt County,Established,Literature,True
48469,TX,Victoria County,Reported,Literature,False
48471,TX,Walker County,Established,Literature,True
48473,TX,Waller County,Reported,Literature,False
48475,TX,Ward County,No records,,False
48477,TX,Washington County,Reported,Literature,False
48479,TX,Webb County,Established,Literature,True
48481,TX,Wharton County,Established,Literature,True
48483,TX,Wheeler County,Reported,Literature,False
48485,TX,Wichita County,Established,Literature,True
48487,TX,Wilbarger County,Established,Literature,True
48489,TX,Willacy County,No records,,False
48491,TX,Williamson County,Established,Literature,True
48493,TX,Wilson County,Reported,Literature,False
48495,TX,Winkler County,No records,,False
48497,TX,Wise County,Established,Literature,True
48499,TX,Wood County,Established,Literature,True
48501,TX,Yoakum County,No records,,False
48503,TX,Young County,Established,Literature,True
48505,TX,Zapata County,Reported,Literature,False
48507,TX,Zavala County,Established,Literature,True
49001,UT,Beaver County,No records,,False
49003,UT,BoxElder County,No records,,False
49005,UT,Cache County,No records,,False
49007,UT,Carbon County,No records,,False
49009,UT,Daggett County,No records,,False
49011,UT,Davis County,No records,,False
49013,UT,Duchesne County,No records,,False
49015,UT,Emery County,No records,,False
49017,UT,Garfield County,No records,,False
49019,UT,Grand County,No records,,False
49021,UT,Iron County,No records,,False
49023,UT,Juab County,No records,,False
49025,UT,Kane County,No records,,False
49027,UT,Millard County,No records,,False
49029,UT,Morgan County,No records,,False
49031,UT,Piute County,No records,,False
49033,UT,Rich County,No records,,False
49035,UT,SaltLake County,No records,,False
49037,UT,SanJuan County,No records,,False
49039,UT,Sanpete County,No records,,False
49041,UT,Sevier County,No records,,False
49043,UT,Summit County,No records,,False
49045,UT,Tooele County,No records,,False
49047,UT,Uintah County,No records,,False
49049,UT,Utah County,No records,,False
49051,UT,Wasatch County,No records,,False
49053,UT,Washington County,No records,,False
49055,UT,Wayne County,No records,,False
49057,UT,Weber County,No records,,False
51001,VA,Accomack County,Established,Literature,True
51003,VA,Albemarle County,Established,Literature,True
51510,VA,Alexandria County,Reported,Literature,False
51005,VA,Alleghany County,Established,ArboNET Data,True
51007,VA,Amelia County,Established,Literature,True
51009,VA,Amherst County,Established,ArboNET Data,True
51011,VA,Appomattox County,Established,Literature,True
51013,VA,Arlington County,Established,Literature,True
51015,VA,Augusta County,Reported,Literature,False
51017,VA,Bath County,No records,,False
51019,VA,Bedford County,Established,Literature,True
51515,VA,BedfordCity County,No records,,False
51021,VA,Bland County,No records,,False
51023,VA,Botetourt County,Reported,Literature,False
51520,VA,Bristol County,No records,,False
51025,VA,Brunswick County,Established,Literature,True
51027,VA,Buchanan County,No records,,False
51029,VA,Buckingham County,Established,Literature,True
51530,VA,Buena Vista County,Reported,Literature,False
51031,VA,Campbell County,Reported,Literature,False
51033,VA,Caroline County,Established,Literature,True
51035,VA,Carroll County,No records,,False
51036,VA,Charles City County,Reported,Literature,False
51037,VA,Charlotte County,No records,,False
51540,VA,Charlottesville City County,Reported,Literature,False
51550,VA,Chesapeake City County,Established,Literature,True
51041,VA,Chesterfield County,Established,Literature,True
51043,VA,Clarke County,Established,ArboNET Data,True
51570,VA,ColonialHeights County,Reported,Literature,False
51580,VA,Covington City County,No records,,False
51045,VA,Craig County,Established,ArboNET Data,True
51047,VA,Culpeper County,Reported,Literature,False
51049,VA,Cumberland County,Reported,Literature,False
51590,VA,Danville City County,Established,ArboNET Data,True
51051,VA,Dickenson County,No records,,False
51053,VA,Dinwiddie County,Reported,Literature,False
51595,VA,Emporia County,No records,,False
51057,VA,Essex County,Established,Literature,True
51059,VA,Fairfax County,Established,Literature,True
51600,VA,FairfaxCity County,Established,Literature,True
51610,VA,FallsChurch County,Established,Literature,True
51061,VA,Fauquier County,Established,Literature,True
51063,VA,Floyd County,Reported,ArboNET Data,False
51065,VA,Fluvanna County,Reported,ArboNET Data,False
51067,VA,Franklin County,Reported,Literature,False
51620,VA,FranklinCity County,No records,,False
51069,VA,Frederick County,Reported,Literature,False
51630,VA,Fredericksburg County,Established,Literature,True
51640,VA,Galax City County,No records,,False
51071,VA,Giles County,No records,,False
51073,VA,Gloucester County,Established,ArboNET Data,True
51075,VA,Goochland County,Established,Literature,True
51077,VA,Grayson County,No records,,False
51079,VA,Greene County,No records,,False
51081,VA,Greensville County,Established,Literature,True
51083,VA,Halifax County,Established,ArboNET Data,True
51650,VA,Hampton County,Established,Literature,True
51085,VA,Hanover County,Established,Literature,True
51660,VA,Harrisonburg County,No records,,False
51087,VA,Henrico County,Established,ArboNET Data,True
51089,VA,Henry County,Reported,Literature,False
51091,VA,Highland County,No records,,False
51670,VA,Hopewell County,Reported,Literature,False
51093,VA,Isle of Wight County,Established,Literature,True
51095,VA,James City County,Established,Literature,True
51097,VA,King and Queen County,Established,Literature,True
51099,VA,King George County,Established,Literature,True
51101,VA,King William County,Reported,Literature,False
51103,VA,Lancaster County,Established,Literature,True
51105,VA,Lee County,Established,ArboNET Data,True
51678,VA,Lexington County,Reported,Literature,False
51107,VA,Loudoun County,Established,Literature,True
51109,VA,Louisa County,Established,Literature,True
51111,VA,Lunenburg County,Reported,Literature,False
51680,VA,Lynchburg County,Established,Literature,True
51113,VA,Madison County,No records,,False
51683,VA,Manassas County,Established,Literature,True
51685,VA,ManassasPark County,No records,,False
51690,VA,Martinsville City County,Established,ArboNET Data,True
51115,VA,Mathews County,Reported,Literature,False
51117,VA,Mecklenburg County,Established,Literature,True
51119,VA,Middlesex County,Established,Literature,True
51121,VA,Montgomery County,Established,Literature,True
51125,VA,Nelson County,Reported,ArboNET Data,False
51127,VA,New Kent County,Established,Literature,True
51700,VA,Newport News County,Established,Literature,True
51710,VA,Norfolk County,Established,Literature,True
51131,VA,Northampton County,Established,Literature,True
51133,VA,Northumberland County,Established,ArboNET Data,True
51720,VA,Norton County,No records,,False
51135,VA,Nottoway County,Established,Literature,True
51137,VA,Orange County,Established,Literature,True
51139,VA,Page County,No records,,False
51141,VA,Patrick County,Established,ArboNET Data,True
51730,VA,Petersburg City County,Reported,Literature,False
51143,VA,Pittsylvania County,Established,ArboNET Data,True
51735,VA,Poquoson County,Established,Literature,True
51740,VA,Portsmouth County,Established,Literature,True
51145,VA,Powhatan County,Established,Literature,True
51147,VA,Prince Edward County,Established,ArboNET Data,True
51149,VA,Prince George County,Established,Literature,True
51153,VA,Prince William County,Established,Literature,True
51155,VA,Pulaski County,Reported,Literature,False
51750,VA,Radford County,No records,,False
51157,VA,Rappahannock County,Reported,Literature,False
51159,VA,Richmond County,Established,Literature,True
51760,VA,RichmondCity County,Established,Literature,True
51161,VA,Roanoke County,Established,ArboNET Data,True
51770,VA,RoanokeCity County,Reported,Literature,False
51163,VA,Rockbridge County,Reported,Literature,False
51165,VA,Rockingham County,No records,,False
51167,VA,Russell County,No records,,False
51775,VA,Salem City County,Reported,Literature,False
51169,VA,Scott County,No records,,False
51171,VA,Shenandoah County,No records,,False
51173,VA,Smyth County,No records,,False
51175,VA,Southampton County,Reported,Literature,False
51177,VA,Spotsylvania County,Established,Literature,True
51179,VA,Stafford County,Established,Literature,True
51790,VA,Staunton County,No records,,False
51800,VA,Suffolk County,Established,Literature,True
51181,VA,Surry County,Established,Literature,True
51183,VA,Sussex County,Established,Literature,True
51185,VA,Tazewell County,No records,,False
51810,VA,Virginia Beach County,Established,Literature,True
51187,VA,Warren County,Established,ArboNET Data,True
51191,VA,Washington County,No records,,False
51820,VA,Waynesboro County,No records,,False
51193,VA,Westmoreland County,Established,Literature,True
51830,VA,Williamsburg County,No records,,False
51840,VA,Winchester County,Reported,Literature,False
51195,VA,Wise County,No records,,False
51197,VA,Wythe County,No records,,False
51199,VA,York County,Established,Literature,True
50001,VT,Addison County,Reported,ArboNET Data,False
50003,VT,Bennington County,Reported,ArboNET Data,False
50005,VT,Caledonia County,No records,,False
50007,VT,Chittenden County,No records,,False
50009,VT,Essex County,No records,,False
50011,VT,Franklin County,No records,,False
50013,VT,GrandIsle County,No records,,False
50015,VT,Lamoille County,No records,,False
50017,VT,Orange County,No records,,False
50019,VT,Orleans County,No records,,False
50021,VT,Rutland County,Reported,ArboNET Data,False
50023,VT,Washington County,No records,,False
50025,VT,Windham County,No records,,False
50027,VT,Windsor County,Reported,ArboNET Data,False
53001,WA,Adams County,No records,,False
53003,WA,Asotin County,No records,,False
53005,WA,Benton County,No records,,False
53007,WA,Chelan County,No records,,False
53009,WA,Clallam County,No records,,False
53011,WA,Clark County,No records,,False
53013,WA,Columbia County,No records,,False
53015,WA,Cowlitz County,No records,,False
53017,WA,Douglas County,No records,,False
53019,WA,Ferry County,No records,,False
53021,WA,Franklin County,No records,,False
53023,WA,Garfield County,No records,,False
53025,WA,Grant County,No records,,False
53027,WA,GraysHarbor County,No records,,False
53029,WA,Island County,No records,,False
53031,WA,Jefferson County,No records,,False
53033,WA,King County,No records,,False
53035,WA,Kitsap County,No records,,False
53037,WA,Kittitas County,No records,,False
53039,WA,Klickitat County,No records,,False
53041,WA,Lewis County,No records,,False
53043,WA,Lincoln County,No records,,False
53045,WA,Mason County,No records,,False
53047,WA,Okanogan County,No records,,False
53049,WA,Pacific County,No records,,False
53051,WA,PendOreille County,No records,,False
53053,WA,Pierce County,No records,,False
53055,WA,SanJuan County,No records,,False
53057,WA,Skagit County,No records,,False
53059,WA,Skamania County,No records,,False
53061,WA,Snohomish County,No records,,False
53063,WA,Spokane County,No records,,False
53065,WA,Stevens County,No records,,False
53067,WA,Thurston County,No records,,False
53069,WA,Wahkiakum County,No records,,False
53071,WA,Walla Walla County,No records,,False
53073,WA,Whatcom County,No records,,False
53075,WA,Whitman County,No records,,False
53077,WA,Yakima County,No records,,False
55001,WI,Adams County,No records,,False
55003,WI,Ashland County,No records,,False
55005,WI,Barron County,No records,,False
55007,WI,Bayfield County,No records,,False
55009,WI,Brown County,Reported,Literature,False
55011,WI,Buffalo County,No records,,False
55013,WI,Burnett County,No records,,False
55015,WI,Calumet County,No records,,False
55017,WI,Chippewa County,No records,,False
55019,WI,Clark County,No records,,False
55021,WI,Columbia County,Reported,Literature,False
55023,WI,Crawford County,No records,,False
55025,WI,Dane County,Established,Literature,True
55027,WI,Dodge County,Reported,Literature,False
55029,WI,Door County,Reported,Literature,False
55031,WI,Douglas County,Reported,Literature,False
55033,WI,Dunn County,No records,,False
55035,WI,Eau Claire County,Reported,Literature,False
55037,WI,Florence County,No records,,False
55039,WI,FondduLac County,No records,,False
55041,WI,Forest County,No records,,False
55043,WI,Grant County,No records,,False
55045,WI,Green County,No records,,False
55047,WI,GreenLake County,No records,,False
55049,WI,Iowa County,Reported,Literature,False
55051,WI,Iron County,No records,,False
55053,WI,Jackson County,Reported,Literature,False
55055,WI,Jefferson County,Reported,Literature,False
55057,WI,Juneau County,No records,,False
55059,WI,Kenosha County,No records,,False
55061,WI,Kewaunee County,No records,,False
55063,WI,LaCrosse County,No records,,False
55065,WI,Lafayette County,No records,,False
55067,WI,Langlade County,Reported,Literature,False
55069,WI,Lincoln County,No records,,False
55071,WI,Manitowoc County,Reported,Literature,False
55073,WI,Marathon County,No records,,False
55075,WI,Marinette County,No records,,False
55077,WI,Marquette County,Reported,Literature,False
55078,WI,Menominee County,No records,,False
55079,WI,Milwaukee County,Reported,Literature,False
55081,WI,Monroe County,Reported,Literature,False
55083,WI,Oconto County,No records,,False
55085,WI,Oneida County,No records,,False
55087,WI,Outagamie County,No records,,False
55089,WI,Ozaukee County,No records,,False
55091,WI,Pepin County,No records,,False
55093,WI,Pierce County,No records,,False
55095,WI,Polk County,Reported,Literature,False
55097,WI,Portage County,No records,,False
55099,WI,Price County,Reported,Literature,False
55101,WI,Racine County,No records,,False
55103,WI,Richland County,No records,,False
55105,WI,Rock County,Reported,Literature,False
55107,WI,Rusk County,No records,,False
55111,WI,Sauk County,Reported,Literature,False
55113,WI,Sawyer County,No records,,False
55115,WI,Shawano County,No records,,False
55117,WI,Sheboygan County,Reported,Literature,False
55109,WI,St.Croix County,Reported,Literature,False
55119,WI,Taylor County,No records,,False
55121,WI,Trempealeau County,No records,,False
55123,WI,Vernon County,Reported,Literature,False
55125,WI,Vilas County,Reported,Literature,False
55127,WI,Walworth County,Reported,ArboNET Data,False
55129,WI,Washburn County,No records,,False
55131,WI,Washington County,No records,,False
55133,WI,Waukesha County,Reported,Literature,False
55135,WI,Waupaca County,No records,,False
55137,WI,Waushara County,No records,,False
55139,WI,Winnebago County,Reported,Literature,False
55141,WI,Wood County,Reported,Literature,False
54001,WV,Barbour County,No records,,False
54003,WV,Berkeley County,Reported,ArboNET Data,False
54005,WV,Boone County,Established,ArboNET Data,True
54007,WV,Braxton County,Reported,ArboNET Data,False
54009,WV,Brooke County,Reported,ArboNET Data,False
54011,WV,Cabell County,Established,ArboNET Data,True
54013,WV,Calhoun County,No records,,False
54015,WV,Clay County,No records,,False
54017,WV,Doddridge County,No records,,False
54019,WV,Fayette County,No records,,False
54021,WV,Gilmer County,No records,,False
54023,WV,Grant County,Established,ArboNET Data,True
54025,WV,Greenbrier County,Reported,ArboNET Data,False
54027,WV,Hampshire County,Established,ArboNET Data,True
54029,WV,Hancock County,No records,,False
54031,WV,Hardy County,Reported,ArboNET Data,False
54033,WV,Harrison County,No records,,False
54035,WV,Jackson County,Established,ArboNET Data,True
54037,WV,Jefferson County,Reported,ArboNET Data,False
54039,WV,Kanawha County,Established,ArboNET Data,True
54041,WV,Lewis County,No records,,False
54043,WV,Lincoln County,Established,ArboNET Data,True
54045,WV,Logan County,Established,ArboNET Data,True
54049,WV,Marion County,No records,,False
54051,WV,Marshall County,No records,,False
54053,WV,Mason County,Established,ArboNET Data,True
54047,WV,McDowell County,No records,,False
54055,WV,Mercer County,No records,,False
54057,WV,Mineral County,No records,,False
54059,WV,Mingo County,Established,ArboNET Data,True
54061,WV,Monongalia County,Reported,ArboNET Data,False
54063,WV,Monroe County,Reported,ArboNET Data,False
54065,WV,Morgan County,Reported,ArboNET Data,False
54067,WV,Nicholas County,Reported,ArboNET Data,False
54069,WV,Ohio County,No records,,False
54071,WV,Pendleton County,Reported,ArboNET Data,False
54073,WV,Pleasants County,No records,,False
54075,WV,Pocahontas County,No records,,False
54077,WV,Preston County,No records,,False
54079,WV,Putnam County,Established,ArboNET Data,True
54081,WV,Raleigh County,No records,,False
54083,WV,Randolph County,No records,,False
54085,WV,Ritchie County,No records,,False
54087,WV,Roane County,No records,,False
54089,WV,Summers County,No records,,False
54091,WV,Taylor County,No records,,False
54093,WV,Tucker County,Reported,ArboNET Data,False
54095,WV,Tyler County,Reported,ArboNET Data,False
54097,WV,Upshur County,Reported,ArboNET Data,False
54099,WV,Wayne County,Established,ArboNET Data,True
54101,WV,Webster County,No records,,False
54103,WV,Wetzel County,No records,,False
54105,WV,Wirt County,No records,,False
54107,WV,Wood County,Established,ArboNET Data,True
54109,WV,Wyoming County,No records,,False
56001,WY,Albany County,No records,,False
56003,WY,BigHorn County,No records,,False
56005,WY,Campbell County,No records,,False
56007,WY,Carbon County,No records,,False
56009,WY,Converse County,No records,,False
56011,WY,Crook County,No records,,False
56013,WY,Fremont County,No records,,False
56015,WY,Goshen County,No records,,False
56017,WY,HotSprings County,No records,,False
56019,WY,Johnson County,No records,,False
56021,WY,Laramie County,Reported,Literature,False
56023,WY,Lincoln County,No records,,False
56025,WY,Natrona County,No records,,False
56027,WY,Niobrara County,No records,,False
56029,WY,Park County,No records,,False
56031,WY,Platte County,No records,,False
56033,WY,Sheridan County,No records,,False
56035,WY,Sublette County,No records,,False
56037,WY,Sweetwater County,No records,,False
56039,WY,Teton County,No records,,False
56041,WY,Uinta County,No records,,False
56043,WY,Washakie County,No records,,False
56045,WY,Weston County,No records,,False
